this_publ,title
https://dblp.org/rec/journals/pacmpl/GuptaRB20,Counterexample-guided correlation algorithm for translation validation.
https://dblp.org/rec/journals/pacmpl/GuriaFH23,Absynthe: Abstract Interpretation-Guided Synthesis.
https://dblp.org/rec/journals/pacmpl/GutsfeldMO21,Automata and fixpoints for asynchronous hyperproperties.
https://dblp.org/rec/journals/pacmpl/GutsfeldMO24,Deciding Asynchronous Hyperproperties for Recursive Programs.
https://dblp.org/rec/journals/pacmpl/GuTU23,Optimal CHC Solving via Termination Proofs.
https://dblp.org/rec/journals/pacmpl/HaasML22,CAAT: consistency as a theory.
https://dblp.org/rec/journals/pacmpl/HaasMML23,Static Analysis of Memory Models for SMT Encodings.
https://dblp.org/rec/journals/pacmpl/HackettH18,Parametric polymorphism and operational improvement.
https://dblp.org/rec/journals/pacmpl/HackettH19,Call-by-need is clairvoyant call-by-value.
https://dblp.org/rec/journals/pacmpl/HagedornLKQGS20,Achieving high-performance the functional way: a functional pearl on expressing high-performance optimizations as rewrite strategies.
https://dblp.org/rec/journals/pacmpl/HagueJL24,Parikh's Theorem Made Symbolic.
https://dblp.org/rec/journals/pacmpl/HainryP23,A General Noninterference Policy for Polynomial Time.
https://dblp.org/rec/journals/pacmpl/HajjJMH17,SAVI objects: sharing and virtuality incorporated.
https://dblp.org/rec/journals/pacmpl/HalalingaiahSMN24,The ART of Sharing Points-to Analysis: Reusing Points-to Analysis Results Safely and Efficiently.
https://dblp.org/rec/journals/pacmpl/Hamana17,How to prove your calculus is decidable: practical applications of second-order algebraic theories and computation.
https://dblp.org/rec/journals/pacmpl/HameerP19,Teaching the art of functional programming using automated grading (experience report).
https://dblp.org/rec/journals/pacmpl/HammondLPSBP24,An Axiomatic Basis for Computer Programming on the Relaxed Arm-A Architecture: The AxSL Logic.
https://dblp.org/rec/journals/pacmpl/HamzaVK19,System FR: formalized foundations for the stainless verifier.
https://dblp.org/rec/journals/pacmpl/HanceHPP23,Leaf: Modularity for Temporary Sharing in Separation Logic.
https://dblp.org/rec/journals/pacmpl/HandaKVR21,An order-aware dataflow model for parallel Unix pipelines.
https://dblp.org/rec/journals/pacmpl/HandleyVH20,Liquidate your assets: reasoning about resource usage in liquid Haskell.
https://dblp.org/rec/journals/pacmpl/HanerHT20,Assertion-based optimization of Quantum programs.
https://dblp.org/rec/journals/pacmpl/HarkKGK20,Aiming low is harder: induction for lower bounds in probabilistic program verification.
https://dblp.org/rec/journals/pacmpl/HaselwarterLMG024,Tachis: Higher-Order Separation Logic with Credits for Expected Costs.
https://dblp.org/rec/journals/pacmpl/HaudebourgGJ20,Regular language type inference with term rewriting.
https://dblp.org/rec/journals/pacmpl/HeGLTZSX23,A Container-Usage-Pattern-Based Context Debloating Approach for Object-Sensitive Pointer Analysis.
https://dblp.org/rec/journals/pacmpl/HeimD24,Solving Infinite-State Games via Acceleration.
https://dblp.org/rec/journals/pacmpl/HeMPWY22,Profile inference revisited.
https://dblp.org/rec/journals/pacmpl/HenriksenBP19,Derivative grammars: a symbolic approach to parsing with derivatives.
https://dblp.org/rec/journals/pacmpl/HenryHYCOAK21,Compilation of sparse array programming models.
https://dblp.org/rec/journals/pacmpl/HerklotzPRW21,Formal verification of high-level synthesis.
https://dblp.org/rec/journals/pacmpl/HerklotzW24,Hyperblock Scheduling for Verified High-Level Synthesis.
https://dblp.org/rec/journals/pacmpl/HeunenK22,Quantum information effects.
https://dblp.org/rec/journals/pacmpl/HeWCPRSSTWYZ21,A type system for extracting functional specifications from memory-safe imperative programs.
https://dblp.org/rec/journals/pacmpl/HewerH24,Quotient Haskell: Lightweight Quotient Types for All.
https://dblp.org/rec/journals/pacmpl/HeZWW24,VeriEQL: Bounded Equivalence Verification for Complex SQL Queries with Integrity Constraints.
https://dblp.org/rec/journals/pacmpl/Hickey20,A history of Clojure.
https://dblp.org/rec/journals/pacmpl/Hietala0HW021,A verified optimizer for Quantum circuits.
https://dblp.org/rec/journals/pacmpl/HillerstromLL20,Effects for efficiency: asymptotic speedup with first-class control.
https://dblp.org/rec/journals/pacmpl/HinrichsenBK20,Actris: session-type based reasoning in separation logic.
https://dblp.org/rec/journals/pacmpl/HinrichsenJK24,Multris: Functional Verification of Multiparty Message Passing in Separation Logic.
https://dblp.org/rec/journals/pacmpl/HirschC21,Giving semantics to program-counter labels via secure effects.
https://dblp.org/rec/journals/pacmpl/HirschG22,Pirouette: higher-order typed functional choreographies.
https://dblp.org/rec/journals/pacmpl/Hirschowitz19,Familial monads and structural operational semantics.
https://dblp.org/rec/journals/pacmpl/HirschT18,Strict and lazy semantics for effects: layering monads and comonads.
https://dblp.org/rec/journals/pacmpl/HoangTLS22,Random testing of a higher-order blockchain language (experience report).
https://dblp.org/rec/journals/pacmpl/HoeflichFS22,"Highly illogical, Kirk: spotting type mismatches in the large despite broken contracts, unsound types, and too many linters."
https://dblp.org/rec/journals/pacmpl/HoFP23,"Modularity, Code Specialization, and Zero-Cost Abstractions for Program Verification."
https://dblp.org/rec/journals/pacmpl/HoFP24,Sound Borrow-Checking for Rust via Symbolic Semantics.
https://dblp.org/rec/journals/pacmpl/HolikJLRV18,String constraints with concatenation and transducers solved efficiently.
https://dblp.org/rec/journals/pacmpl/HoltzenBM20,Scaling exact inference for discrete probabilistic programs.
https://dblp.org/rec/journals/pacmpl/HongA24,Recursive Program Synthesis using Paramorphisms.
https://dblp.org/rec/journals/pacmpl/HongL24,Regular Abstractions for Array Systems.
https://dblp.org/rec/journals/pacmpl/HongR24,"Don't Write, but Return: Replacing Output Parameters with Algebraic Data Types in C-to-Rust Translation."
https://dblp.org/rec/journals/pacmpl/HonoreKSS21,Much ADO about failures: a fault-aware model for compositional verification of strongly consistent distributed systems.
https://dblp.org/rec/journals/pacmpl/HonoreQKSKS24,AdoB: Bridging Benign and Byzantine Consensus with Atomic Distributed Objects.
https://dblp.org/rec/journals/pacmpl/HoP22,Aeneas: Rust verification by functional translation.
https://dblp.org/rec/journals/pacmpl/HornPC18,Incremental relational lenses.
https://dblp.org/rec/journals/pacmpl/HoushmandL19,Hamsaz: replication coordination analysis and synthesis.
https://dblp.org/rec/journals/pacmpl/HoushmandLV21,Grafs: declarative graph analytics.
https://dblp.org/rec/journals/pacmpl/HouW22,Logarithm and program testing.
https://dblp.org/rec/journals/pacmpl/Huang0CG19,Modular verification for almost-sure termination of probabilistic programs.
https://dblp.org/rec/journals/pacmpl/HuangO21,Distributing intersection and union types with splits and duality (functional pearl).
https://dblp.org/rec/journals/pacmpl/HuangP24,Compiling Conditional Quantum Gates without Using Helper Qubits.
https://dblp.org/rec/journals/pacmpl/HuangY23,Defunctionalization with Dependent Types.
https://dblp.org/rec/journals/pacmpl/HubersM23,"Generic Programming with Extensible Data Types: Or, Making Ad Hoc Extensible Data Types Less Ad Hoc."
https://dblp.org/rec/journals/pacmpl/HuiK20,APL since 1978.
https://dblp.org/rec/journals/pacmpl/HuL20,Undecidability of d<:  and its decidable fragments.
https://dblp.org/rec/journals/pacmpl/HungHZYHW19,Quantitative robustness analysis of quantum programs.
https://dblp.org/rec/journals/pacmpl/HuntSS23,Reconciling Shannon and Scott with a Lattice of Computable Information.
https://dblp.org/rec/journals/pacmpl/HuotGLSFSRSM24,GenSQL: A Probabilistic Programming System for Querying Generative Models of Database Tables.
https://dblp.org/rec/journals/pacmpl/IgarashiOST24,"Space-Efficient Polymorphic Gradual Typing, Mostly Parametric."
https://dblp.org/rec/journals/pacmpl/IgarashiSI17,On polymorphic gradual typing.
https://dblp.org/rec/journals/pacmpl/IgarashiTVW17,Gradual session types.
https://dblp.org/rec/journals/pacmpl/IkebuchiEC22,Certifying derivation of state machines from coroutines.
https://dblp.org/rec/journals/pacmpl/InalaS18,WebRelate: integrating web data with spreadsheets using examples.
https://dblp.org/rec/journals/pacmpl/Ingalls20,The evolution of Smalltalk: from Smalltalk-72 through Squeak.
https://dblp.org/rec/journals/pacmpl/IorgaDSW21,The semantics of shared memory in Intel CPU/FPGA systems.
https://dblp.org/rec/journals/pacmpl/IraciCHZ23,Validating IoT Devices with Rate-Based Session Types.
https://dblp.org/rec/journals/pacmpl/IsemannGBKG23,Don't Look UB: Exposing Sanitizer-Eliding Compiler Optimizations.
https://dblp.org/rec/journals/pacmpl/IshimweNN21,Dynaplex: analyzing program complexity using dynamically inferred recurrence relations.
https://dblp.org/rec/journals/pacmpl/Jaber20,SyTeCi: automating contextual equivalence for higher-order programs with references.
https://dblp.org/rec/journals/pacmpl/JaberWJKS21,QuickSilver: modeling and parameterized verification for distributed agreement-based systems.
https://dblp.org/rec/journals/pacmpl/Jacobs21,Paradoxes of probabilistic programming: and how to condition on events of measure zero with infinitesimal probabilities.
https://dblp.org/rec/journals/pacmpl/JacobsB23,Higher-Order Leak and Deadlock Free Locks.
https://dblp.org/rec/journals/pacmpl/JacobsBK22,Connectivity graphs: a method for proving deadlock freedom based on separation logic.
https://dblp.org/rec/journals/pacmpl/JacobsBK22a,Multiparty GV: functional multiparty session types with certified deadlock freedom.
https://dblp.org/rec/journals/pacmpl/JacobsDT22,Purity of an ST monad: full abstraction by semantically typed back-translation.
https://dblp.org/rec/journals/pacmpl/JacobsHK23,Dependent Session Protocols in Separation Logic from First Principles (Functional Pearl).
https://dblp.org/rec/journals/pacmpl/JacobsHK24,Deadlock-Free Separation Logic: Linearity Yields Progress for Dependent Higher-Order Message Passing.
https://dblp.org/rec/journals/pacmpl/JacobsTD21,Fully abstract from static to gradual.
https://dblp.org/rec/journals/pacmpl/JacobsW23,Fast Coalgebraic Bisimilarity Minimization.
https://dblp.org/rec/journals/pacmpl/JagadeesanJR20,Pomsets with preconditions: a simple model of relaxed memory.
https://dblp.org/rec/journals/pacmpl/JamesGWDPJP20,Digging for fold: synthesis-aided API discovery for Haskell.
https://dblp.org/rec/journals/pacmpl/JangdaPBG19,Formal foundations of serverless computing.
https://dblp.org/rec/journals/pacmpl/JangGMP22,Mœbius: metaprogramming using contextual types: the stage where system f can pattern match on itself.
https://dblp.org/rec/journals/pacmpl/JangRLZK24,Modular Hardware Design of Pipelined Circuits with Hazards.
https://dblp.org/rec/journals/pacmpl/JayantiJYH24,"A Universal, Sound, and Complete Forward Reasoning Technique for Machine-Verified Proofs of Linearizability."
https://dblp.org/rec/journals/pacmpl/JeffreyRBCKP22,The leaky semicolon: compositional semantic dependencies for relaxed-memory concurrency.
https://dblp.org/rec/journals/pacmpl/JeonCKLOK24,Quantum Probabilistic Model Checking for Time-Bounded Properties.
https://dblp.org/rec/journals/pacmpl/JeongJCO17,Data-driven context-sensitivity for points-to analysis.
https://dblp.org/rec/journals/pacmpl/JeonJO18,Precise and scalable points-to analysis via data-driven context tunneling.
https://dblp.org/rec/journals/pacmpl/JeonLO20,Learning graph-based heuristics for pointer analysis without handcrafting application-specific features.
https://dblp.org/rec/journals/pacmpl/JeonO22,Return of CFA: call-site sensitivity can be superior to object sensitivity even for object-oriented programs.
https://dblp.org/rec/journals/pacmpl/JeonPO24,PL4XGL: A Programming Language Approach to Explainable Graph Learning.
https://dblp.org/rec/journals/pacmpl/JiaKLMZ22,Semantics for variational Quantum programming.
https://dblp.org/rec/journals/pacmpl/JiaKT21,A derivative-based parser generator for visibly Pushdown grammars.
https://dblp.org/rec/journals/pacmpl/Jiang24,Qubit Recycling Revisited.
https://dblp.org/rec/journals/pacmpl/JiaT24,V-Star: Learning Visibly Pushdown Grammars from Program Inputs.
https://dblp.org/rec/journals/pacmpl/JiKXH23,Improving Oracle-Guided Inductive Synthesis by Efficient Question Selection.
https://dblp.org/rec/journals/pacmpl/JinAZ23,Extensible Metatheory Mechanization via Family Polymorphism.
https://dblp.org/rec/journals/pacmpl/JinPR22,Neural architecture search using property guided synthesis.
https://dblp.org/rec/journals/pacmpl/JiS0H20,Guiding dynamic programing via structural probability for accelerating programming by example.
https://dblp.org/rec/journals/pacmpl/JiXXH21,Generalizable synthesis through unification.
https://dblp.org/rec/journals/pacmpl/JiZPXH24,Superfusion: Eliminating Intermediate Data Structures via Inductive Synthesis.
https://dblp.org/rec/journals/pacmpl/JochemsJR23,Higher-Order MSL Horn Constraints.
https://dblp.org/rec/journals/pacmpl/JohnsonKRD24,Automating Pruning in Top-Down Enumeration for Program Synthesis Problems with Monotonic Semantics.
https://dblp.org/rec/journals/pacmpl/JonesME20,"Partial type constructors: or, making ad hoc datatypes less ad hoc."
https://dblp.org/rec/journals/pacmpl/JonesR21,Intensional datatype refinement: with application to scalable verification of pattern-match safety.
https://dblp.org/rec/journals/pacmpl/JungDKD20,Stacked borrows: an aliasing model for Rust.
https://dblp.org/rec/journals/pacmpl/JungKPK24,Concurrent Immediate Reference Counting.
https://dblp.org/rec/journals/pacmpl/JungLCKPK23,Modular Verification of Safe Memory Reclamation in Concurrent Separation Logic.
https://dblp.org/rec/journals/pacmpl/JungLPRTDJ20,The future is ours: prophecy variables in separation logic.
https://dblp.org/rec/journals/pacmpl/JungmairEG24,HiPy: Extracting High-Level Semantics from Python Code for Data Processing.
https://dblp.org/rec/journals/pacmpl/KabahaD24,Verification of Neural Networks' Global Robustness.
https://dblp.org/rec/journals/pacmpl/KabirLL20,ιDOT: a DOT calculus with object initialization.
https://dblp.org/rec/journals/pacmpl/KahnH21,Automatic amortized resource analysis with the Quantum physicist's method.
https://dblp.org/rec/journals/pacmpl/KaiserZKRD18,Mtac2: typed tactics for backward reasoning in Coq.
https://dblp.org/rec/journals/pacmpl/KakarlaYB24,Diffy: Data-Driven Bug Finding for Configurations.
https://dblp.org/rec/journals/pacmpl/KakiESJ18,Safe replication through bounded concurrency verification.
https://dblp.org/rec/journals/pacmpl/KakiNNJ18,Alone together: compositional reasoning and inference for weak isolation.
https://dblp.org/rec/journals/pacmpl/KakiPSJ19,Mergeable replicated data types.
